attempt_id	execution_stage	arm	backend	workload_id	workload_class	observation_id	cache_state	execution_order	device	gpu_assignment	query_path	target_path	query_file_sha256	target_file_sha256	query_sequence_sha256	target_sequence_sha256	pair_digest	reference_arm	reference_attempt_id	reference_artifact_root	reference_output_digest	source_manifest	source_manifest_sha256	command_template	environment_json	maximum_tasks	timeout_seconds	total_gpu_budget_seconds	retry_policy	claim_role	formal_source_data	artifact_root	status
p7p_application_aq005_at0199_o03	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	application_aq005_at0199	application_like_consumed	3	steady_state	37	0	single_process_to_physical_0	reproduce/bioinformatics/application_inputs/queries/aq005.fa	reproduce/bioinformatics/application_inputs/targets/at0199.fa	a29f6bd6b84b79c9bc6f728ed8c6080eeb1ae18dc0cd27c55a2eed6e2efd66bc	6faa299bddd51b8be2cd5172ce080a57283be634f6fc4dd2c0c132bf73fd8f51	c5e6bb79c9d119b478cbcae47538a72a42598683eaebdfe03c3e717cd684f5f1	377c3d9987139b51cd9b107235a8bf80c888cc108c5cbc2620eb75e1d96b4ba2	3390586458d10d296ec6e75c5fb31e1fb7f2b215e542ed9b6fea1446e2d08f36	A	p1v2_application_aq005_at0199_o03_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_application_aq005_at0199_o03_profile_off/output	31330d722141ec23c02ecb0abae4647e52407c6b22d8bc042365353e4f4f2990	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_application_aq005_at0199_o03	preregistered_not_run
p7p_overhead_aq001_at0001_o03	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	overhead_aq001_at0001	small_overhead	3	steady_state	38	1	single_process_to_physical_1	reproduce/bioinformatics/application_inputs/queries/aq001.fa	reproduce/bioinformatics/application_inputs/targets/at0001.fa	75349e957e58b3912f743be683782b40cbe5bd63b7cf23a4ba505d2e9b7603be	38d060eba0a994044c2cb731e2fce427dfabb8221d29c880835095136572f104	7163c0799ec5a83c190214eb3392810faa6372a5f6f968517eb73f74f289009f	add605082b3b5425dd1eb55477f3b86185a4c69bf0dcd88e35357fcf54d30a5a	ccafce8e71bcb0eea55fb1fdc4f68573332110aab929efeac609835711c0ea9d	A	p1v2_overhead_aq001_at0001_o03_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_overhead_aq001_at0001_o03_profile_off/output	1f94dff8aa52a639368bfee54cf8ba774c65d9d167afdf7519e96aadeb8513e8	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_overhead_aq001_at0001_o03	preregistered_not_run
p7p_medium_h19_chr22_2mb_o03	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	medium_h19_chr22_2mb	medium_real	3	steady_state	39	0	single_process_to_physical_0	H19.fa	.tmp/fasim_gasal2_chr22_slice_10m_12m.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	e36fd5e349179420d36f7a2cca4503dbe1e82ad4d7eecb88afd421f0f23099ea	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	486b1c05ad0a360a0d77858ae73b25e32ec0fa851f5115b7aac69c2c9aa670dd	f55076667f9343844f4315d7ceb8898f716d6e073c8a51eb00a7e28c4ddcdf04	A	p1v2_medium_h19_chr22_2mb_o03_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_medium_h19_chr22_2mb_o03_profile_off/output	84f393068613cf34d17503ea3a501d1cfaedea6d8f6e28503b9cc5ebd5ce4444	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_medium_h19_chr22_2mb_o03	preregistered_not_run
p7p_overhead_aq001_at0001_o04	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	overhead_aq001_at0001	small_overhead	4	steady_state	40	1	single_process_to_physical_1	reproduce/bioinformatics/application_inputs/queries/aq001.fa	reproduce/bioinformatics/application_inputs/targets/at0001.fa	75349e957e58b3912f743be683782b40cbe5bd63b7cf23a4ba505d2e9b7603be	38d060eba0a994044c2cb731e2fce427dfabb8221d29c880835095136572f104	7163c0799ec5a83c190214eb3392810faa6372a5f6f968517eb73f74f289009f	add605082b3b5425dd1eb55477f3b86185a4c69bf0dcd88e35357fcf54d30a5a	ccafce8e71bcb0eea55fb1fdc4f68573332110aab929efeac609835711c0ea9d	A	p1v2_overhead_aq001_at0001_o04_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_overhead_aq001_at0001_o04_profile_off/output	1f94dff8aa52a639368bfee54cf8ba774c65d9d167afdf7519e96aadeb8513e8	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_overhead_aq001_at0001_o04	preregistered_not_run
p7p_application_aq005_at0199_o04	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	application_aq005_at0199	application_like_consumed	4	steady_state	41	0	single_process_to_physical_0	reproduce/bioinformatics/application_inputs/queries/aq005.fa	reproduce/bioinformatics/application_inputs/targets/at0199.fa	a29f6bd6b84b79c9bc6f728ed8c6080eeb1ae18dc0cd27c55a2eed6e2efd66bc	6faa299bddd51b8be2cd5172ce080a57283be634f6fc4dd2c0c132bf73fd8f51	c5e6bb79c9d119b478cbcae47538a72a42598683eaebdfe03c3e717cd684f5f1	377c3d9987139b51cd9b107235a8bf80c888cc108c5cbc2620eb75e1d96b4ba2	3390586458d10d296ec6e75c5fb31e1fb7f2b215e542ed9b6fea1446e2d08f36	A	p1v2_application_aq005_at0199_o04_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_application_aq005_at0199_o04_profile_off/output	31330d722141ec23c02ecb0abae4647e52407c6b22d8bc042365353e4f4f2990	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_application_aq005_at0199_o04	preregistered_not_run
p7p_large_h19_chr22_o04	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr22	claim_relevant_large	4	steady_state	42	1	single_process_to_physical_1	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr22.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	ce3ee1ca39356238f7aee438a40a88b4f1b9d80b316b263e16fb12402212d10f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	a71d7250ee1bef5c444afa768f5fb4cac8d3c87e0b6ab76644c1a748e8d114b3	abfc68cbd6ee7bb26b14db70632389c5e682685e139cad7b1ab97a8c44f41482	A	p1v2_large_h19_chr22_o04_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr22_o04_profile_off/output	c1d9562fb8654020769057d8fe596571cbffeb92de1eda4dd67192243ec0cf3d	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr22_o04	preregistered_not_run
p7p_large_h19_chr21_o04	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr21	claim_relevant_large	4	steady_state	43	0	single_process_to_physical_0	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr21.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	35c71b68436d1a278ecb6a1e875af3ba4020738a028a7feac769a6d62790ae1f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	fb084b31fdcfe8dc301d2fc213ce6e430fa7509385317d16373c2eefd8e60ad7	b83c3bc60a612da76e73f500993e525c0df3b51b4481c61f166af3db5e747984	A	p1v2_large_h19_chr21_o04_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr21_o04_profile_off/output	37d302a7b5d4ab232f1a429c99bcfef6558f0d4318222d17600e7c59a8c36516	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr21_o04	preregistered_not_run
p7p_medium_h19_chr22_2mb_o04	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	medium_h19_chr22_2mb	medium_real	4	steady_state	44	1	single_process_to_physical_1	H19.fa	.tmp/fasim_gasal2_chr22_slice_10m_12m.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	e36fd5e349179420d36f7a2cca4503dbe1e82ad4d7eecb88afd421f0f23099ea	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	486b1c05ad0a360a0d77858ae73b25e32ec0fa851f5115b7aac69c2c9aa670dd	f55076667f9343844f4315d7ceb8898f716d6e073c8a51eb00a7e28c4ddcdf04	A	p1v2_medium_h19_chr22_2mb_o04_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_medium_h19_chr22_2mb_o04_profile_off/output	84f393068613cf34d17503ea3a501d1cfaedea6d8f6e28503b9cc5ebd5ce4444	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_medium_h19_chr22_2mb_o04	preregistered_not_run
p7p_overhead_aq001_at0001_o05	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	overhead_aq001_at0001	small_overhead	5	steady_state	45	0	single_process_to_physical_0	reproduce/bioinformatics/application_inputs/queries/aq001.fa	reproduce/bioinformatics/application_inputs/targets/at0001.fa	75349e957e58b3912f743be683782b40cbe5bd63b7cf23a4ba505d2e9b7603be	38d060eba0a994044c2cb731e2fce427dfabb8221d29c880835095136572f104	7163c0799ec5a83c190214eb3392810faa6372a5f6f968517eb73f74f289009f	add605082b3b5425dd1eb55477f3b86185a4c69bf0dcd88e35357fcf54d30a5a	ccafce8e71bcb0eea55fb1fdc4f68573332110aab929efeac609835711c0ea9d	A	p1v2_overhead_aq001_at0001_o05_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_overhead_aq001_at0001_o05_profile_off/output	1f94dff8aa52a639368bfee54cf8ba774c65d9d167afdf7519e96aadeb8513e8	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_overhead_aq001_at0001_o05	preregistered_not_run
p7p_medium_h19_chr22_2mb_o05	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	medium_h19_chr22_2mb	medium_real	5	steady_state	46	1	single_process_to_physical_1	H19.fa	.tmp/fasim_gasal2_chr22_slice_10m_12m.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	e36fd5e349179420d36f7a2cca4503dbe1e82ad4d7eecb88afd421f0f23099ea	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	486b1c05ad0a360a0d77858ae73b25e32ec0fa851f5115b7aac69c2c9aa670dd	f55076667f9343844f4315d7ceb8898f716d6e073c8a51eb00a7e28c4ddcdf04	A	p1v2_medium_h19_chr22_2mb_o05_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_medium_h19_chr22_2mb_o05_profile_off/output	84f393068613cf34d17503ea3a501d1cfaedea6d8f6e28503b9cc5ebd5ce4444	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_medium_h19_chr22_2mb_o05	preregistered_not_run
p7p_large_h19_chr21_o05	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr21	claim_relevant_large	5	steady_state	47	0	single_process_to_physical_0	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr21.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	35c71b68436d1a278ecb6a1e875af3ba4020738a028a7feac769a6d62790ae1f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	fb084b31fdcfe8dc301d2fc213ce6e430fa7509385317d16373c2eefd8e60ad7	b83c3bc60a612da76e73f500993e525c0df3b51b4481c61f166af3db5e747984	A	p1v2_large_h19_chr21_o05_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr21_o05_profile_off/output	37d302a7b5d4ab232f1a429c99bcfef6558f0d4318222d17600e7c59a8c36516	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr21_o05	preregistered_not_run
p7p_large_h19_chr22_o05	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr22	claim_relevant_large	5	steady_state	48	1	single_process_to_physical_1	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr22.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	ce3ee1ca39356238f7aee438a40a88b4f1b9d80b316b263e16fb12402212d10f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	a71d7250ee1bef5c444afa768f5fb4cac8d3c87e0b6ab76644c1a748e8d114b3	abfc68cbd6ee7bb26b14db70632389c5e682685e139cad7b1ab97a8c44f41482	A	p1v2_large_h19_chr22_o05_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr22_o05_profile_off/output	c1d9562fb8654020769057d8fe596571cbffeb92de1eda4dd67192243ec0cf3d	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr22_o05	preregistered_not_run
p7p_application_aq005_at0199_o05	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	application_aq005_at0199	application_like_consumed	5	steady_state	49	0	single_process_to_physical_0	reproduce/bioinformatics/application_inputs/queries/aq005.fa	reproduce/bioinformatics/application_inputs/targets/at0199.fa	a29f6bd6b84b79c9bc6f728ed8c6080eeb1ae18dc0cd27c55a2eed6e2efd66bc	6faa299bddd51b8be2cd5172ce080a57283be634f6fc4dd2c0c132bf73fd8f51	c5e6bb79c9d119b478cbcae47538a72a42598683eaebdfe03c3e717cd684f5f1	377c3d9987139b51cd9b107235a8bf80c888cc108c5cbc2620eb75e1d96b4ba2	3390586458d10d296ec6e75c5fb31e1fb7f2b215e542ed9b6fea1446e2d08f36	A	p1v2_application_aq005_at0199_o05_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_application_aq005_at0199_o05_profile_off/output	31330d722141ec23c02ecb0abae4647e52407c6b22d8bc042365353e4f4f2990	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_application_aq005_at0199_o05	preregistered_not_run
