dataset_id	outer_lncRNA_id	region_id	label	target_chromosome	arm	region_score	valid_row_count
bte_linc01116_gse227804	lncrna_linc01116	bt5_7e96eb3eda3b6e44b4b93772	0	chr3	G	102	9
bte_linc01116_gse227804	lncrna_linc01116	bt5_7eb08b4c61a81c12848cffd3	0	chr4	G	122	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_7eb710e7091cc99c9b35cb42	0	chr1	G	106	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_7f2e5d7fa8f1c8e3abf72557	0	chr15	G	148	76
bte_linc01116_gse227804	lncrna_linc01116	bt5_7f90334ebe775bc15421d547	0	chr3	G	183	26
bte_linc01116_gse227804	lncrna_linc01116	bt5_7fa3581ddb45aec785a1047b	0	chr1	G	135	22
bte_linc01116_gse227804	lncrna_linc01116	bt5_7fb14ee88adb03bdfb305dff	0	chr4	G	142	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_80360deb744f005f13284d8f	0	chr21	G	150	27
bte_linc01116_gse227804	lncrna_linc01116	bt5_806cc95548251e760bac8ad3	0	chr1	G	183	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_818827e1633937a6531fb67a	1	chr3	G	163	31
bte_linc01116_gse227804	lncrna_linc01116	bt5_819308bfafc15482f1990cd3	0	chr1	G	119	11
bte_linc01116_gse227804	lncrna_linc01116	bt5_81f8f65d042ecc0e0bb23567	0	chr1	G	115	19
bte_linc01116_gse227804	lncrna_linc01116	bt5_8203813badebf4172f5ff3ab	0	chr3	G	96	3
bte_linc01116_gse227804	lncrna_linc01116	bt5_8245f88d6f77624081213fc9	0	chr8	G	171	40
bte_linc01116_gse227804	lncrna_linc01116	bt5_82478efeb61871dad6d2d053	0	chr2	G	137	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_824d1a8a7298592e78b8d348	0	chr7	G	134	45
bte_linc01116_gse227804	lncrna_linc01116	bt5_82845e8c69c962b0e2478848	0	chr8	G	122	2
bte_linc01116_gse227804	lncrna_linc01116	bt5_831aec496452a2f91a364b03	0	chr15	G	190	34
bte_linc01116_gse227804	lncrna_linc01116	bt5_83e9fe870b193d8304786673	0	chr6	G	104	14
bte_linc01116_gse227804	lncrna_linc01116	bt5_83fdfb16e5758f1d5b2129fe	1	chr1	G	90	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_840817716042884e1ebee9dc	0	chr3	G	109	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_84233f0c9a899954c66e7011	0	chr1	G	189	41
bte_linc01116_gse227804	lncrna_linc01116	bt5_843bb17c3d26d5e0c748d819	0	chr1	G	120	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_84bbcfab13adcbed257160ba	0	chr2	G	86	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_84d5d13c53a3ca67046ca21e	0	chr4	G	84	3
bte_linc01116_gse227804	lncrna_linc01116	bt5_84d7bc37f5106e4d0376c1fd	0	chr16	G	197	51
bte_linc01116_gse227804	lncrna_linc01116	bt5_855f53441b951f7567ae2515	0	chr8	G	108	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_859138d35b6444ee489654f6	0	chr3	G	116	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_85a657fa545d8b30895974bb	0	chr1	G	140	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_85df603d9490f22c75dc4b68	0	chr2	G	204	29
bte_linc01116_gse227804	lncrna_linc01116	bt5_86373bd69db053e56bf084f2	1	chr7	G	89	4
bte_linc01116_gse227804	lncrna_linc01116	bt5_867de3adfdf9770e84004cda	0	chr2	G	182	47
bte_linc01116_gse227804	lncrna_linc01116	bt5_8681bb7ee58afd77fee5204a	0	chr7	G	100	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_86b96222cbc22449919e39c6	0	chr5	G	119	33
bte_linc01116_gse227804	lncrna_linc01116	bt5_873ef4dbbac3b5a61fc7ae09	1	chr2	G	129	16
bte_linc01116_gse227804	lncrna_linc01116	bt5_8746ed5b6b93d3de35014e07	0	chr4	G	144	57
bte_linc01116_gse227804	lncrna_linc01116	bt5_87686ce46b9bdbf942e06a20	0	chr8	G	91	2
bte_linc01116_gse227804	lncrna_linc01116	bt5_877e2ea03f2c7426eea5c6c8	1	chr8	G	142	8
bte_linc01116_gse227804	lncrna_linc01116	bt5_87924b17f6a323b3b1478e79	1	chr4	G	212	26
bte_linc01116_gse227804	lncrna_linc01116	bt5_87c7306f880a99fbee588c0f	0	chr1	G	118	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_87fb06c6fb6d4eef5268bf9c	0	chr16	G	133	31
bte_linc01116_gse227804	lncrna_linc01116	bt5_880e5ebd51f8cb52bcf04a68	0	chr2	G	129	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_8848a30bac42c0f43044c69c	0	chr1	G	115	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_88714543c64252ed8228ac0f	0	chr4	G	138	9
bte_linc01116_gse227804	lncrna_linc01116	bt5_88a18f5584be05c2455189b6	0	chr3	G	162	35
bte_linc01116_gse227804	lncrna_linc01116	bt5_88ae9c499447a85563efb968	0	chr8	G	114	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_88df20b68f26a783f523d36b	0	chr3	G	100	6
bte_linc01116_gse227804	lncrna_linc01116	bt5_88fafa720458ea9b33b8db8f	1	chr1	G	167	23
bte_linc01116_gse227804	lncrna_linc01116	bt5_893cc2cae2f91b4ce8a17a95	0	chr1	G	89	2
bte_linc01116_gse227804	lncrna_linc01116	bt5_896bed76717e3ddaf278c324	0	chr8	G	113	3
bte_linc01116_gse227804	lncrna_linc01116	bt5_897a85e0e491531695bfa821	0	chr2	G	146	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_89876c4cb9c70ef608afb4cc	0	chr3	G	106	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_89a3a67c3c2e07a530724025	0	chr9	G	93	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_89fcf65ade2f1142fb845239	0	chr3	G	133	32
bte_linc01116_gse227804	lncrna_linc01116	bt5_8a5c51fd5cd22f93dbb8b187	0	chr1	G	81	2
bte_linc01116_gse227804	lncrna_linc01116	bt5_8aaf3caaac9951125011fb5f	0	chr14	G	126	20
bte_linc01116_gse227804	lncrna_linc01116	bt5_8b0ac8f3e4abb5193a110b3d	0	chr3	G	124	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_8b1acf0db02bc90dffa068a4	0	chr1	G	135	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_8b79637d14fa5553d24ae9a3	0	chr3	G	108	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_8c27d444651d93ca6f935c4e	0	chr1	G	126	18
bte_linc01116_gse227804	lncrna_linc01116	bt5_8c46cc7ca71093ea60c4ea59	0	chr2	G	118	20
bte_linc01116_gse227804	lncrna_linc01116	bt5_8c66d70a9082f901cf213e70	0	chr8	G	82	3
bte_linc01116_gse227804	lncrna_linc01116	bt5_8cbb2ed68f5a9d1427a97e6c	1	chr9	G	151	18
bte_linc01116_gse227804	lncrna_linc01116	bt5_8cc423f31c67a4db330dab8b	1	chr3	G	163	29
bte_linc01116_gse227804	lncrna_linc01116	bt5_8d0b576ccabd39db3b727a0c	0	chr1	G	133	21
bte_linc01116_gse227804	lncrna_linc01116	bt5_8d5f949f56d243627591915b	0	chr2	G	126	37
bte_linc01116_gse227804	lncrna_linc01116	bt5_8df0f1a6d4418c736366064e	0	chr21	G	129	36
bte_linc01116_gse227804	lncrna_linc01116	bt5_8e61b88185d863bf654018c4	0	chr14	G	110	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_8e8602665af44adb5fa52c5d	0	chr1	G	105	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_8f002900413e18ccc097fea4	0	chr1	G	102	6
bte_linc01116_gse227804	lncrna_linc01116	bt5_8f2f4ef2d87f779aa156cc17	0	chr7	G	105	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_8fb8af5ed8421669bddc8fd2	0	chr1	G	148	34
bte_linc01116_gse227804	lncrna_linc01116	bt5_8fec0e3ac79449736381a7dd	0	chr9	G	123	16
bte_linc01116_gse227804	lncrna_linc01116	bt5_909b900852bd2d56332609f4	0	chr3	G	103	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_90dd54659257fd5f8556a68b	0	chr3	G	115	11
bte_linc01116_gse227804	lncrna_linc01116	bt5_91333f007e67cd61e09c1f43	0	chr17	G	97	8
bte_linc01116_gse227804	lncrna_linc01116	bt5_919f3871a7e4f6f38c2f36bd	0	chr1	G	102	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_92032fd9f544a14fae38c87e	0	chr9	G	99	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_9223a4dab058c3762cf5cfb3	0	chr3	G	114	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_92795e8b3d2ee9bd936a5c34	0	chr6	G	175	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_92a95f559a3387da9828f29e	0	chr3	G	141	22
bte_linc01116_gse227804	lncrna_linc01116	bt5_92c4b90b39e3396afdbe9958	0	chr1	G	118	6
bte_linc01116_gse227804	lncrna_linc01116	bt5_93715b9c8a8013841816edb1	0	chr2	G	202	40
bte_linc01116_gse227804	lncrna_linc01116	bt5_94006e02604eb28e3160d168	0	chr21	G	199	41
bte_linc01116_gse227804	lncrna_linc01116	bt5_946f530a820897bc705836c5	0	chr3	G	97	4
bte_linc01116_gse227804	lncrna_linc01116	bt5_9475dc4f3e7e03b3dc997038	0	chr3	G	177	16
bte_linc01116_gse227804	lncrna_linc01116	bt5_94e83c3761c03ec9a26ba4fe	0	chr7	G	-1	0
bte_linc01116_gse227804	lncrna_linc01116	bt5_9504e777055fbd6df32a10ff	0	chr6	G	108	6
bte_linc01116_gse227804	lncrna_linc01116	bt5_9521aaddb1365f5f3d4bd417	0	chr3	G	97	8
bte_linc01116_gse227804	lncrna_linc01116	bt5_953d2f5a63fb3f14b0d44f24	0	chr2	G	79	3
bte_linc01116_gse227804	lncrna_linc01116	bt5_955e9ee81bde7f4691624196	0	chr6	G	186	59
bte_linc01116_gse227804	lncrna_linc01116	bt5_956b3a213138c573bc396dc5	0	chr14	G	114	20
bte_linc01116_gse227804	lncrna_linc01116	bt5_958d3150197dd0c44bfb1ab4	1	chr5	G	121	26
bte_linc01116_gse227804	lncrna_linc01116	bt5_95948b96ce9f6f35e9190cb7	0	chr9	G	118	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_95fe23eac7191a7d2cd6803f	0	chr3	G	120	25
bte_linc01116_gse227804	lncrna_linc01116	bt5_962a7b933f633f07eb99591c	0	chr6	G	85	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_96c4a2a7861aa23bd88574d2	0	chr1	G	173	26
bte_linc01116_gse227804	lncrna_linc01116	bt5_96fd75a04438eaac9aeb93ed	0	chr3	G	122	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_97a163e2ba1d28b9dceda4ac	0	chr1	G	122	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_97b734d9e1683ecdd9b90835	0	chr6	G	169	42
bte_linc01116_gse227804	lncrna_linc01116	bt5_9824d4f1b043e43e6bab9b07	0	chr16	G	133	33
bte_linc01116_gse227804	lncrna_linc01116	bt5_9919d380172ac3d71b963168	0	chr1	G	103	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_99925c716258433217bdcdc0	0	chr9	G	106	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_99b54489fd739a2b6e52b778	0	chr3	G	82	3
bte_linc01116_gse227804	lncrna_linc01116	bt5_99cdec1920d25f8181a903a5	0	chr3	G	171	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_99fb33b7cde7c5b17e7030ce	0	chr17	G	207	31
bte_linc01116_gse227804	lncrna_linc01116	bt5_9a074271f51ee00fc216fbc5	0	chr8	G	121	8
bte_linc01116_gse227804	lncrna_linc01116	bt5_9a3aaad13e097f584add141d	0	chr1	G	191	16
bte_linc01116_gse227804	lncrna_linc01116	bt5_9a4c9f2dc9988b0ee35fbb91	0	chr1	G	85	6
bte_linc01116_gse227804	lncrna_linc01116	bt5_9a55f1c215f434817edf1286	0	chr3	G	136	11
bte_linc01116_gse227804	lncrna_linc01116	bt5_9a6addab02f3ebba004914c5	0	chr1	G	119	23
bte_linc01116_gse227804	lncrna_linc01116	bt5_9ae31f83b060f071c4b862e3	0	chr5	G	108	14
bte_linc01116_gse227804	lncrna_linc01116	bt5_9bac22479fdaab3dccc3c499	1	chr17	G	118	11
bte_linc01116_gse227804	lncrna_linc01116	bt5_9bc7491c667dfba5bf75089a	0	chr17	G	193	23
bte_linc01116_gse227804	lncrna_linc01116	bt5_9c16dad31766ab77ca67b4ba	0	chr1	G	122	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_9c80e88899b16bd29d2baba7	0	chr3	G	98	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_9ca3013e54ed6447d5e65cd5	0	chr1	G	185	45
bte_linc01116_gse227804	lncrna_linc01116	bt5_9cac25d34b6c26cfeb067867	0	chr21	G	169	41
bte_linc01116_gse227804	lncrna_linc01116	bt5_9d07515af9b71a6e29abae33	0	chr5	G	122	2
bte_linc01116_gse227804	lncrna_linc01116	bt5_9d0c7c6b4e5aaac91fd79597	0	chr6	G	131	27
bte_linc01116_gse227804	lncrna_linc01116	bt5_9d28b9d850228a187aae9d45	0	chr3	G	102	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_9d4d1eaaa6cee2382af465b9	0	chr9	G	108	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_9d5009d56c20de308c5d4a4d	0	chr1	G	111	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_9d730e86a8a783559992d204	0	chr3	G	124	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_9da8142dd3399f789d6cf0d4	0	chr1	G	215	18
bte_linc01116_gse227804	lncrna_linc01116	bt5_9f2bc2c372326184fd671da0	0	chr3	G	92	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_a07f5653ee35dbb720d4fad7	1	chr20	G	174	48
bte_linc01116_gse227804	lncrna_linc01116	bt5_a0da6b7fc7c2227212e8bb46	0	chr2	G	87	1
bte_linc01116_gse227804	lncrna_linc01116	bt5_a0e4a221475b550c9225e167	0	chr8	G	159	21
bte_linc01116_gse227804	lncrna_linc01116	bt5_a10d9b84f05fe48964a33d4b	0	chr7	G	134	21
bte_linc01116_gse227804	lncrna_linc01116	bt5_a11347465bc61ca6b9eee3de	0	chr2	G	186	34
bte_linc01116_gse227804	lncrna_linc01116	bt5_a13bb94b96f0984d4b4dd24c	0	chr1	G	138	53
bte_linc01116_gse227804	lncrna_linc01116	bt5_a14b63fed1fbf83c079a338e	0	chr17	G	126	27
bte_linc01116_gse227804	lncrna_linc01116	bt5_a180536d64a35ca28a7af062	0	chr6	G	132	20
bte_linc01116_gse227804	lncrna_linc01116	bt5_a19ac251c4bf85c6f99b9ed6	0	chr9	G	190	18
bte_linc01116_gse227804	lncrna_linc01116	bt5_a1dab29d7bd2e60770107b54	1	chr6	G	79	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_a247a0adc18d1728c91fdac3	0	chr6	G	141	47
bte_linc01116_gse227804	lncrna_linc01116	bt5_a27df970212e3b803f92a5dd	0	chr3	G	137	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_a2a3e64878ebe53d53eab59f	0	chr8	G	220	14
bte_linc01116_gse227804	lncrna_linc01116	bt5_a338d1f6244149aa85932e17	0	chr8	G	110	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_a3b2d0ab487f96c11766833e	1	chr5	G	128	29
bte_linc01116_gse227804	lncrna_linc01116	bt5_a3c6c184612885b889b9fe54	0	chr1	G	87	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_a46e6f190f25b93449271ba1	0	chr1	G	122	28
bte_linc01116_gse227804	lncrna_linc01116	bt5_a48c0b298bc1ff7d6b4856a7	0	chr6	G	127	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_a518d426765efc239f503eac	0	chr4	G	79	2
bte_linc01116_gse227804	lncrna_linc01116	bt5_a5d77283009d8ce3d5413089	0	chr9	G	160	26
bte_linc01116_gse227804	lncrna_linc01116	bt5_a62988d33ce8f9bad15e9c0e	0	chr4	G	141	9
bte_linc01116_gse227804	lncrna_linc01116	bt5_a65509dcc8b37375b25fd9dd	0	chr7	G	88	8
bte_linc01116_gse227804	lncrna_linc01116	bt5_a69866ed27144438367b5b90	0	chr2	G	124	35
bte_linc01116_gse227804	lncrna_linc01116	bt5_a6c793672155388124d06d00	0	chr16	G	198	60
bte_linc01116_gse227804	lncrna_linc01116	bt5_a6d284c837a049fd8b1f1e40	0	chr2	G	138	40
bte_linc01116_gse227804	lncrna_linc01116	bt5_a6d3f8d760fc5dfbc7a40bcc	0	chr17	G	107	21
bte_linc01116_gse227804	lncrna_linc01116	bt5_a6fce7ade234dbb8a8e9296a	0	chr2	G	118	9
bte_linc01116_gse227804	lncrna_linc01116	bt5_a70f326cf521de6068815f5b	0	chr7	G	91	2
bte_linc01116_gse227804	lncrna_linc01116	bt5_a750e366546a5a187664a423	0	chr9	G	220	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_a79ac661dfcd60b3851ec6bc	0	chr8	G	99	9
bte_linc01116_gse227804	lncrna_linc01116	bt5_a79ca6965a11206ba0d6f87e	1	chr8	G	98	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_a83590064ec5f3b01fbd8d50	1	chr3	G	115	9
bte_linc01116_gse227804	lncrna_linc01116	bt5_a895919045347f7cc988ad80	0	chr1	G	110	6
bte_linc01116_gse227804	lncrna_linc01116	bt5_a8974f93a4e03b1fdb31f1a5	0	chr15	G	102	19
bte_linc01116_gse227804	lncrna_linc01116	bt5_a8ce839f249e984ba8a87660	0	chr3	G	125	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_a8ce86b995176e70037b2f14	1	chr3	G	185	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_a912ec304c5176cb1410381d	0	chr8	G	101	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_a9379187395959b9eb552ba5	0	chr7	G	180	43
bte_linc01116_gse227804	lncrna_linc01116	bt5_a9da4636e4731402da01072b	0	chr2	G	109	6
bte_linc01116_gse227804	lncrna_linc01116	bt5_aadc8c6d62ac037221da72e3	0	chr1	G	146	6
bte_linc01116_gse227804	lncrna_linc01116	bt5_ab050cb6c2866017d08694fa	0	chr2	G	127	16
bte_linc01116_gse227804	lncrna_linc01116	bt5_ab772496efc3f7c2e5a98a71	0	chr2	G	104	2
bte_linc01116_gse227804	lncrna_linc01116	bt5_abfe7862910fb1b3082d6d43	0	chr3	G	148	4
bte_linc01116_gse227804	lncrna_linc01116	bt5_ac0ed34bf9984727f0e81ec3	0	chr3	G	150	32
bte_linc01116_gse227804	lncrna_linc01116	bt5_ac2f6ff702f1ff48eeca2984	1	chr10	G	132	16
bte_linc01116_gse227804	lncrna_linc01116	bt5_aca4b80a008e3c5fccf8bd0b	0	chr8	G	111	14
bte_linc01116_gse227804	lncrna_linc01116	bt5_acc17db8c24c3583b466eeb1	0	chr17	G	117	18
bte_linc01116_gse227804	lncrna_linc01116	bt5_acdb5f2e05ab76084fa31e35	0	chr7	G	110	9
bte_linc01116_gse227804	lncrna_linc01116	bt5_ad37e90100933834660160e8	0	chr6	G	117	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_ad9bd83d1523c85c83acee25	0	chr4	G	89	4
bte_linc01116_gse227804	lncrna_linc01116	bt5_adcb28ddb2cfd5784d73a7cc	0	chr9	G	82	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_ae2322b3a9d6bfcc49daa377	0	chr3	G	115	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_ae233c9c21ea72c16849da4f	0	chr2	G	127	42
bte_linc01116_gse227804	lncrna_linc01116	bt5_ae43f1ce70943ca8ed9b0bd7	0	chr17	G	100	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_ae8defca2ac4ec5a6feffd6c	0	chr17	G	118	22
bte_linc01116_gse227804	lncrna_linc01116	bt5_ae957523aab665cdfcbd74f7	0	chr3	G	89	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_aef57463ba11f9b9cc2d4426	0	chr9	G	149	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_af09834f772b9f4d3c6fdd6b	0	chr1	G	140	64
bte_linc01116_gse227804	lncrna_linc01116	bt5_af22a99b7c901515f6f3e560	0	chr7	G	98	10
bte_linc01116_gse227804	lncrna_linc01116	bt5_af8a6993a78e1b5c6e7aef01	0	chr3	G	89	4
bte_linc01116_gse227804	lncrna_linc01116	bt5_afa6822b91e9da7b0c394346	0	chr4	G	127	26
bte_linc01116_gse227804	lncrna_linc01116	bt5_b073e768af7b7ac50c54ec4c	0	chr16	G	126	53
bte_linc01116_gse227804	lncrna_linc01116	bt5_b078cf4b2aef80e9fab8b982	0	chr17	G	110	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_b09f40e6bc599b78164245b3	0	chr6	G	87	1
bte_linc01116_gse227804	lncrna_linc01116	bt5_b0cc151d8be1ab27127ec853	0	chr3	G	96	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_b0d16c4e330507fe1612b1f6	1	chr2	G	119	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_b0e63dfc038ebcdac8bd5a3c	0	chr2	G	114	16
bte_linc01116_gse227804	lncrna_linc01116	bt5_b1a76f1bb759881802ddd109	0	chr8	G	151	28
bte_linc01116_gse227804	lncrna_linc01116	bt5_b1b3d6bb97613e57f72b8b16	0	chr1	G	110	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_b259077c0affff23f4d45172	0	chr1	G	210	24
bte_linc01116_gse227804	lncrna_linc01116	bt5_b2752bdfb6415c6c52b64091	0	chr1	G	107	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_b2a36605da4d5298637d483a	0	chr9	G	150	22
bte_linc01116_gse227804	lncrna_linc01116	bt5_b2ab2d138cbe66cdd1caa72c	0	chr8	G	95	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_b2bbed00c6c01bab3e052c24	0	chr15	G	125	29
bte_linc01116_gse227804	lncrna_linc01116	bt5_b33cec29145a97d62a4d83f3	0	chr17	G	114	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_b34d8db1491081d245808ff1	0	chr4	G	107	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_b356c0f305e3583d6c47f3fc	0	chr8	G	102	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_b3577f875644d792f0b4ae42	0	chr3	G	104	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_b392eaa07dc38b7fe67fa498	0	chr20	G	152	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_b3a6293a3af36b9f806c1fcf	0	chr1	G	118	4
bte_linc01116_gse227804	lncrna_linc01116	bt5_b4b8509c7772e51d277cfed8	0	chr3	G	174	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_b4bf5e250848159a83e0645c	1	chr3	G	101	11
bte_linc01116_gse227804	lncrna_linc01116	bt5_b544a91a08e12d098115b70a	0	chr9	G	107	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_b546874df84382bda89288f9	0	chr9	G	106	16
bte_linc01116_gse227804	lncrna_linc01116	bt5_b57ca68758b95d7a089fc9d6	0	chr4	G	130	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_b5a1b9caab94b4159e365e2f	0	chr3	G	120	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_b5c56774699dca7c9f6dc630	0	chr4	G	88	9
bte_linc01116_gse227804	lncrna_linc01116	bt5_b62f8e68f736d5ab89553a01	0	chr15	G	128	23
bte_linc01116_gse227804	lncrna_linc01116	bt5_b63a55ef35996fde3215db2b	0	chr15	G	127	25
bte_linc01116_gse227804	lncrna_linc01116	bt5_b64e8e8888440a10f1cdb19f	0	chr2	G	122	27
bte_linc01116_gse227804	lncrna_linc01116	bt5_b67988f358d6cc570f71dd2a	0	chr2	G	136	25
bte_linc01116_gse227804	lncrna_linc01116	bt5_b6dcf7dfa966c6b1a95f70e9	0	chr7	G	122	22
bte_linc01116_gse227804	lncrna_linc01116	bt5_b6fba2a597ad725af0a538d3	0	chr8	G	121	22
bte_linc01116_gse227804	lncrna_linc01116	bt5_b71aaf0c8547f866ab7f2fea	0	chr17	G	189	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_b71ee0c674697272a692d205	0	chr3	G	101	8
bte_linc01116_gse227804	lncrna_linc01116	bt5_b77bbfb6ed7ffa2bfcf7cf48	1	chr17	G	189	37
bte_linc01116_gse227804	lncrna_linc01116	bt5_b849afc1d55fcf8f8d00a9fb	0	chr2	G	114	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_b877d8f4fc425ce1e544a1b8	0	chr6	G	135	22
bte_linc01116_gse227804	lncrna_linc01116	bt5_b8a7d176ae0f369ade00c6e2	0	chr1	G	195	54
bte_linc01116_gse227804	lncrna_linc01116	bt5_b8cb3520e27ffa1ad695da0e	1	chr8	G	127	9
bte_linc01116_gse227804	lncrna_linc01116	bt5_b8e8e99d27b7585e5dc5e506	0	chr4	G	114	2
bte_linc01116_gse227804	lncrna_linc01116	bt5_b9e2980c00dd7e74a075e00a	1	chr2	G	139	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_b9e73a6d7421b77e035ee376	0	chr7	G	197	17
bte_linc01116_gse227804	lncrna_linc01116	bt5_b9e86b05a1509794b6301167	0	chr1	G	102	6
bte_linc01116_gse227804	lncrna_linc01116	bt5_ba811af7d04bca0ddc1135f5	1	chr17	G	106	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_ba9669622e8b4a6c5b4c9ebd	0	chr21	G	177	32
bte_linc01116_gse227804	lncrna_linc01116	bt5_baa4d1f263b9b8377068fa73	0	chr3	G	161	8
bte_linc01116_gse227804	lncrna_linc01116	bt5_bad075337200eff04750411d	0	chr8	G	150	41
bte_linc01116_gse227804	lncrna_linc01116	bt5_bb2c8cd09c4c788fc6e7e9a3	0	chr16	G	212	40
bte_linc01116_gse227804	lncrna_linc01116	bt5_bbacb05fa78691a621e01712	0	chr2	G	100	11
bte_linc01116_gse227804	lncrna_linc01116	bt5_bceae44110edf07379467b1a	0	chr3	G	111	7
bte_linc01116_gse227804	lncrna_linc01116	bt5_bcf796d5519564c059b26a93	0	chr8	G	112	8
bte_linc01116_gse227804	lncrna_linc01116	bt5_bd5f6d726934c605d69e7c6e	0	chr8	G	81	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_bd70ef63efa181e582c44d9b	1	chr2	G	193	15
bte_linc01116_gse227804	lncrna_linc01116	bt5_bdb4e9a0af2befa03c7fb0da	0	chr21	G	140	44
bte_linc01116_gse227804	lncrna_linc01116	bt5_bdd45f13120203b9fb736a91	0	chr9	G	109	13
bte_linc01116_gse227804	lncrna_linc01116	bt5_be62a9872d23620774e2e54a	1	chr3	G	213	40
bte_linc01116_gse227804	lncrna_linc01116	bt5_be64f584633defef4d452856	0	chr8	G	99	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_bef8c1eafdfe86802cdf706a	0	chr1	G	119	14
bte_linc01116_gse227804	lncrna_linc01116	bt5_bf26ab29cda617bf00cb5191	1	chr1	G	118	12
bte_linc01116_gse227804	lncrna_linc01116	bt5_bf9ba96c72c98ccdac00caf5	0	chr6	G	99	5
bte_linc01116_gse227804	lncrna_linc01116	bt5_bfad2007ec0727ca9adf33b5	0	chr1	G	103	11
bte_linc01116_gse227804	lncrna_linc01116	bt5_c11abc30b629c1556c11d4e4	0	chr8	G	88	7
