comparison_id	dataset_class	evidence_role	workload_id	repeat_id	authority_output	candidate_output	authority_output_sha256	candidate_output_sha256	authority_query_fasta	candidate_query_fasta	authority_target_fasta	candidate_target_fasta	query_fasta_interval	target_fasta_interval	target_region_start0	query_ordinal_namespace	query_source_ordinal	query_sequence_sha256	target_ordinal_namespace	target_source_ordinal	target_sequence_sha256	assembly	target_coordinate_namespace	query_extraction_recipe_id	target_extraction_recipe_id	parameter_bundle_sha256	input_pair_digest	authority_receipt_sha256	candidate_receipt_sha256
phase2_holdout:hq01_ht01__repeat01	phase2_holdout_36	historical_regression_only	hq01_ht01	1	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat01/authority/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat01/candidate/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat01/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat01/execution-snapshot/inputs/target.fa	0:444	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	ba36c9caa5c2fa51d22c6d946fc24a09ab21d1214979e304dca259010cec3d2a	7fbad1eb2f5415fd70acda31b5e066d41ee2ff4a2f1b0d2123dac574ea3c0086	d6153da5711f2f52bf77c283ff9d08c73190e960e2b9d7fcb0a80818502c4173
phase2_holdout:hq01_ht01__repeat02	phase2_holdout_36	historical_regression_only	hq01_ht01	2	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat02/authority/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat02/candidate/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	cd5c7362cfeaefc37a2e744238acabca4e6fc78e07086caf765b7b68cec86bce	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat02/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht01__repeat02/execution-snapshot/inputs/target.fa	0:444	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	ba36c9caa5c2fa51d22c6d946fc24a09ab21d1214979e304dca259010cec3d2a	9dc9c06dc584d323525cbe3129f389c360f899403ea39971a95985a035c7b07d	8650c2aa78ac73c9d9d34c572853fc9c534fc552ea688fc841ecb8bf5e2f58ff
phase2_holdout:hq01_ht02__repeat00	phase2_holdout_36	historical_regression_only	hq01_ht02	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat00/authority/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat00/candidate/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat00/execution-snapshot/inputs/target.fa	0:444	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	f43895bd153527e784296b5b3ba600bdf16392b0840065b175d5d4a11360fc6f	acff4324eb731ee59a319eb7d00f66621764e71e3e030bbaf775f89be9c38d86	7636004fdf54c5f137626e38412f4d72e0ec655d52acf9d89ebecd8c16b78679
phase2_holdout:hq01_ht02__repeat01	phase2_holdout_36	historical_regression_only	hq01_ht02	1	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat01/authority/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat01/candidate/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat01/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat01/execution-snapshot/inputs/target.fa	0:444	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	f43895bd153527e784296b5b3ba600bdf16392b0840065b175d5d4a11360fc6f	a6a65ac2fbf008c7a5df9b1b0f0c919f06cfbb816de6961188e58adf31c52ab5	409cb5944805af11695c2de9cbd01a371567357b7d92775f6f65f0ade4da7ea0
phase2_holdout:hq01_ht02__repeat02	phase2_holdout_36	historical_regression_only	hq01_ht02	2	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat02/authority/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat02/candidate/output/GRCh38-ENST00000615076.1|ENSG00000276454.1|ENSG00000276454|GENCODE v49|GRCh38-target-TFOsorted	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	89fade6245de4ab6d75665e968b09d7aed26ef4bf076b49196c77c915b4cd393	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat02/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq01_ht02__repeat02/execution-snapshot/inputs/target.fa	0:444	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq01	e6f49cc6e21c70f84017c331f2b1096a79befef92e2f90948ab60f8409e5b3fa	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	f43895bd153527e784296b5b3ba600bdf16392b0840065b175d5d4a11360fc6f	3191240d7432b640099027869e48949f1c5aad86d71dc3a6aece1a4eea1ffc5a	b2fcd472f7fc0d36aff66532865abbfa744c5f75dc8f17c6dd634ad92f8041ee
phase2_holdout:hq02_ht01__repeat00	phase2_holdout_36	historical_regression_only	hq02_ht01	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht01__repeat00/authority/output/GRCh38-ENST00000420204.1|ENSG00000235494.3|ENSG00000235494|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht01__repeat00/candidate/output/GRCh38-ENST00000420204.1|ENSG00000235494.3|ENSG00000235494|GENCODE v49|GRCh38-target-TFOsorted	f62a26e10a6f70faa3200db206b9dd4772bf58fc4187e03d2c1a0bfd56a1e5c9	f62a26e10a6f70faa3200db206b9dd4772bf58fc4187e03d2c1a0bfd56a1e5c9	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht01__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht01__repeat00/execution-snapshot/inputs/target.fa	0:281	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq02	3833a3d93d592572ba6dc1c9971182e23d0ddbd87920804db58b1fdff340903c	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	1df24c5fbcbe6d8274f8d3222e24a3350318a6e45d29d937af1dbfa03196d420	da92aa870d07521507ebe37d79f8784884e9500ea66d53451f0c8c4049038917	961d366a9de9fd09a1afe6f0554d72330f7ba7508f64c348fb05343a19c18500
phase2_holdout:hq02_ht02__repeat00	phase2_holdout_36	historical_regression_only	hq02_ht02	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht02__repeat00/authority/output/GRCh38-ENST00000420204.1|ENSG00000235494.3|ENSG00000235494|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht02__repeat00/candidate/output/GRCh38-ENST00000420204.1|ENSG00000235494.3|ENSG00000235494|GENCODE v49|GRCh38-target-TFOsorted	d659e968a606ed377716dcdba519de486b8914178d7531786dcc936ec5cc8a26	d659e968a606ed377716dcdba519de486b8914178d7531786dcc936ec5cc8a26	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht02__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq02_ht02__repeat00/execution-snapshot/inputs/target.fa	0:281	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq02	3833a3d93d592572ba6dc1c9971182e23d0ddbd87920804db58b1fdff340903c	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	dedfb261b482eb5d5d936c76c7d1dccfed20b2f2743693e5ca9cdeb80a3da0bc	98c5ab8a9bdd637ba126aa66b0a6f56835ccf6cb76cbcd373691b595becd5c54	1fce6e8b0ac5af0280c5d59ffae5d4274b746fea6cb3d97e4bd779d17c6db227
phase2_holdout:hq03_ht01__repeat00	phase2_holdout_36	historical_regression_only	hq03_ht01	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht01__repeat00/authority/output/GRCh38-ENST00000457477.2|ENSG00000224359.2|ENSG00000224359|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht01__repeat00/candidate/output/GRCh38-ENST00000457477.2|ENSG00000224359.2|ENSG00000224359|GENCODE v49|GRCh38-target-TFOsorted	e19b3f067d38cfacb547748f92ba4bc4345dd68129d46997b7da381b1d0f7ab5	e19b3f067d38cfacb547748f92ba4bc4345dd68129d46997b7da381b1d0f7ab5	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht01__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht01__repeat00/execution-snapshot/inputs/target.fa	0:357	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq03	d31c99fa1234e35c4d945a36b9afe96c9826f774ed6dad3c1aa44ece47d69c8a	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	13d4fae1fafcfd141129b0cb13f3c6f41db7ab59763a0b9ef9c90ad6601951a6	649e6be08f9a9e030969e9c53eb8032e4c2209c3ea1ac9a1cf908b18bd845faf	de5834175e940f45a1ba54793393e43d39521e4dc459652469c3d05c7a4e5501
phase2_holdout:hq03_ht02__repeat00	phase2_holdout_36	historical_regression_only	hq03_ht02	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht02__repeat00/authority/output/GRCh38-ENST00000457477.2|ENSG00000224359.2|ENSG00000224359|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht02__repeat00/candidate/output/GRCh38-ENST00000457477.2|ENSG00000224359.2|ENSG00000224359|GENCODE v49|GRCh38-target-TFOsorted	489b523b59313e23fbef6b3f4c54b548db469a4db10764320fae99aa75619076	489b523b59313e23fbef6b3f4c54b548db469a4db10764320fae99aa75619076	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht02__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq03_ht02__repeat00/execution-snapshot/inputs/target.fa	0:357	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq03	d31c99fa1234e35c4d945a36b9afe96c9826f774ed6dad3c1aa44ece47d69c8a	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	451257ced54000dec86c91548fdd4e19612b60ad46a1fd6b99d653d43f18184e	48c5f773292ec8b0558da735f92d2594a38165b5e10f7e7357408de8d0706e37	7f62611d358e5186a080e54ceb338c954631cfc55c8d689176a6faa851a07fba
phase2_holdout:hq04_ht01__repeat00	phase2_holdout_36	historical_regression_only	hq04_ht01	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht01__repeat00/authority/output/GRCh38-ENST00000743921.1|ENSG00000296969.1|ENSG00000296969|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht01__repeat00/candidate/output/GRCh38-ENST00000743921.1|ENSG00000296969.1|ENSG00000296969|GENCODE v49|GRCh38-target-TFOsorted	607f3bb5765285abc3f204c8453510bc13d345380193846d01b2477d37493778	607f3bb5765285abc3f204c8453510bc13d345380193846d01b2477d37493778	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht01__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht01__repeat00/execution-snapshot/inputs/target.fa	0:495	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq04	37c8ac7388c1884d7329e6f1fb9eace2240da2c41d9d4c5087117b0ad4023931	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	48059889f9b38a9c7ab5b87199ac3868a7e0931884180ad0dac7d9ecaf55d7fe	d573192b1a959ed279e9c74164fd47e8a517aba956ef09ac057b54457e620f2b	355f00b3fd9618c1c3dc1dd4db3f3f251799fe501f7062b7eacee7ee185f047f
phase2_holdout:hq04_ht02__repeat00	phase2_holdout_36	historical_regression_only	hq04_ht02	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht02__repeat00/authority/output/GRCh38-ENST00000743921.1|ENSG00000296969.1|ENSG00000296969|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht02__repeat00/candidate/output/GRCh38-ENST00000743921.1|ENSG00000296969.1|ENSG00000296969|GENCODE v49|GRCh38-target-TFOsorted	cccd68550de33b8d91b129be53354d7a0f1b462e37cfa601a419ef3fa46628f8	b20d1d2fef8ababbad24feb7adea80610184d54cee7af2bc54c6281c56dd8357	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht02__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht02__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq04_ht02__repeat00/execution-snapshot/inputs/target.fa	0:495	0:2501	35159828	bioinformatics_phase2_holdout_query_v1	hq04	37c8ac7388c1884d7329e6f1fb9eace2240da2c41d9d4c5087117b0ad4023931	bioinformatics_phase2_holdout_target_v1	ht02	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	4a7e26e9ef4dd7eac4c15f7776cc2f50516726a2df51f2b3d0d41b80965658d6	9584146d887220a92149742fad957fc94733be71d08986c4ae9dd3214dda9e5b	1325c52904bed935aebbb1132d8e2e17d598318919b738e469fc74b69a91933c
phase2_holdout:hq05_ht01__repeat00	phase2_holdout_36	historical_regression_only	hq05_ht01	0	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat00/authority/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat00/candidate/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	3aebfe272be9c704fcfb5ce8766c3ba092dd8b23086140e92055b53d46159d03	3aebfe272be9c704fcfb5ce8766c3ba092dd8b23086140e92055b53d46159d03	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat00/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat00/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat00/execution-snapshot/inputs/target.fa	0:986	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq05	7bdb574d585d18e2f4bf5613a4c0ea9f23508841ff20898cb4366e4b4fa4681b	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	adb8428eaa5c48310f78d8b3e5f7027ecf70f8d5619fb0c7dbc93b62fe6c207d	c25760f2a0b867e8491fb8fc779aeb8288b63c7745dd7ec3ef150d0ee03c2feb	624b23629ecfa4f5229d847d77d10ce731929218694b86ed3d18f6635b23d73b
phase2_holdout:hq05_ht01__repeat01	phase2_holdout_36	historical_regression_only	hq05_ht01	1	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat01/authority/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat01/candidate/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	3aebfe272be9c704fcfb5ce8766c3ba092dd8b23086140e92055b53d46159d03	3aebfe272be9c704fcfb5ce8766c3ba092dd8b23086140e92055b53d46159d03	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat01/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat01/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat01/execution-snapshot/inputs/target.fa	0:986	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq05	7bdb574d585d18e2f4bf5613a4c0ea9f23508841ff20898cb4366e4b4fa4681b	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	adb8428eaa5c48310f78d8b3e5f7027ecf70f8d5619fb0c7dbc93b62fe6c207d	9dbc2964bbbd852eafef0c2952c892c0b44723dcc9084a1c19391106ce2fcf30	40cf68be15a60c4607332a40db35cf683bb4c26a3dd6f0edf4cc02f019ed2e6e
phase2_holdout:hq05_ht01__repeat02	phase2_holdout_36	historical_regression_only	hq05_ht01	2	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat02/authority/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat02/candidate/output/GRCh38-ENST00000442179.1|ENSG00000236772.1|ENSG00000236772|GENCODE v49|GRCh38-target-TFOsorted	3aebfe272be9c704fcfb5ce8766c3ba092dd8b23086140e92055b53d46159d03	3aebfe272be9c704fcfb5ce8766c3ba092dd8b23086140e92055b53d46159d03	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat02/execution-snapshot/inputs/query.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat02/execution-snapshot/inputs/target.fa	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq05_ht01__repeat02/execution-snapshot/inputs/target.fa	0:986	0:2501	18902298	bioinformatics_phase2_holdout_query_v1	hq05	7bdb574d585d18e2f4bf5613a4c0ea9f23508841ff20898cb4366e4b4fa4681b	bioinformatics_phase2_holdout_target_v1	ht01	7b789e19134114e831f6afb8f7ce4a3502fd3158fe723ab26a22c948538c67c0	GRCh38	GRCh38_0_based_half_open	historical_phase2_holdout_query_v1	historical_phase2_holdout_target_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	adb8428eaa5c48310f78d8b3e5f7027ecf70f8d5619fb0c7dbc93b62fe6c207d	79ca0e11601bde1937247de4328123ae5cdd29e69ed21ee81fe689217537c97a	e7affe17776ecf767bc48577be21d416c32057a58af680243d10210e05533bfd
