comparison_id	dataset_class	workload_id	repeat_id	comparison_status	technical_failure	ranking_mode	strict_row_diagnostic	reference_candidate_count	candidate_candidate_count	matched_count	unmatched_reference_count	unmatched_candidate_count	recall	precision	top1_retained	complete_set_preserved	set_membership	ambiguous_matching	target_overlap_minimum	classifications	finite_rbo_fraction	binary_gate_denominator_eligible	binary_success
canonical_hybrid_v2_regression:hq09_ht02__repeat02	canonical_hybrid_v2_regression_36	hq09_ht02	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq09_ht02__repeat02	canonical_hybrid_v2_regression_36	hq09_ht02	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq10_ht01__repeat00	canonical_hybrid_v2_regression_36	hq10_ht01	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq10_ht01__repeat00	canonical_hybrid_v2_regression_36	hq10_ht01	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq10_ht01__repeat00	canonical_hybrid_v2_regression_36	hq10_ht01	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq10_ht02__repeat00	canonical_hybrid_v2_regression_36	hq10_ht02	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq10_ht02__repeat00	canonical_hybrid_v2_regression_36	hq10_ht02	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq10_ht02__repeat00	canonical_hybrid_v2_regression_36	hq10_ht02	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq11_ht01__repeat00	canonical_hybrid_v2_regression_36	hq11_ht01	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq11_ht01__repeat00	canonical_hybrid_v2_regression_36	hq11_ht01	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq11_ht01__repeat00	canonical_hybrid_v2_regression_36	hq11_ht01	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq11_ht02__repeat00	canonical_hybrid_v2_regression_36	hq11_ht02	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq11_ht02__repeat00	canonical_hybrid_v2_regression_36	hq11_ht02	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq11_ht02__repeat00	canonical_hybrid_v2_regression_36	hq11_ht02	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq12_ht01__repeat00	canonical_hybrid_v2_regression_36	hq12_ht01	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq12_ht01__repeat00	canonical_hybrid_v2_regression_36	hq12_ht01	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq12_ht01__repeat00	canonical_hybrid_v2_regression_36	hq12_ht01	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq12_ht02__repeat00	canonical_hybrid_v2_regression_36	hq12_ht02	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq12_ht02__repeat00	canonical_hybrid_v2_regression_36	hq12_ht02	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
canonical_hybrid_v2_regression:hq12_ht02__repeat00	canonical_hybrid_v2_regression_36	hq12_ht02	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair01:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	1:shift_0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair01:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	1:shift_0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair01:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	1:shift_0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair01:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	1:shift_256	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair01:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	1:shift_256	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair01:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	1:shift_256	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair02:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	2:shift_0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair02:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	2:shift_0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair02:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	2:shift_0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair02:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	2:shift_256	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair02:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	2:shift_256	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair02:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	2:shift_256	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair03:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	3:shift_0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair03:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	3:shift_0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair03:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	3:shift_0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair03:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	3:shift_256	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair03:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	3:shift_256	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__pair03:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	3:shift_256	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__warmup:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	0:shift_0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__warmup:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	0:shift_0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__warmup:shift_0	historical_paper_core_available	c7_kcnq_max8_chr22	0:shift_0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__warmup:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	0:shift_256	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__warmup:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	0:shift_256	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_core:c7_kcnq_max8_chr22__warmup:shift_256	historical_paper_core_available	c7_kcnq_max8_chr22	0:shift_256	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__pair01	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__pair01	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__pair01	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__pair02	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__pair02	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__pair02	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__pair03	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	3	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__pair03	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	3	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__pair03	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	3	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__warmup	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__warmup	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g01_malat1_5p_1024_chr11__warmup	historical_paper_generalization_available	g01_malat1_5p_1024_chr11	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g02_malat1_mid_2048_chr21__pair01	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	1	scientific_mismatch	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g02_malat1_mid_2048_chr21__pair01	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	1	scientific_mismatch	0	stability	mismatch	5	5	3	2	2	3/5	3/5	1	0	not_preserved	0	1	true candidate-site substitution;extra candidate site;missing candidate site;strict-row diagnostic mismatch	129467/200000	1	0
paper_generalization:g02_malat1_mid_2048_chr21__pair01	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	1	scientific_mismatch	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g02_malat1_mid_2048_chr21__pair02	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	2	scientific_mismatch	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g02_malat1_mid_2048_chr21__pair02	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	2	scientific_mismatch	0	stability	mismatch	5	5	3	2	2	3/5	3/5	1	0	not_preserved	0	1	true candidate-site substitution;extra candidate site;missing candidate site;strict-row diagnostic mismatch	129467/200000	1	0
paper_generalization:g02_malat1_mid_2048_chr21__pair02	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	2	scientific_mismatch	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g02_malat1_mid_2048_chr21__pair03	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	3	scientific_mismatch	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g02_malat1_mid_2048_chr21__pair03	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	3	scientific_mismatch	0	stability	mismatch	5	5	3	2	2	3/5	3/5	1	0	not_preserved	0	1	true candidate-site substitution;extra candidate site;missing candidate site;strict-row diagnostic mismatch	129467/200000	1	0
paper_generalization:g02_malat1_mid_2048_chr21__pair03	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	3	scientific_mismatch	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g02_malat1_mid_2048_chr21__warmup	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	0	scientific_mismatch	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g02_malat1_mid_2048_chr21__warmup	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	0	scientific_mismatch	0	stability	mismatch	5	5	3	2	2	3/5	3/5	1	0	not_preserved	0	1	true candidate-site substitution;extra candidate site;missing candidate site;strict-row diagnostic mismatch	129467/200000	1	0
paper_generalization:g02_malat1_mid_2048_chr21__warmup	historical_paper_generalization_available	g02_malat1_mid_2048_chr21	0	scientific_mismatch	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__pair01	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__pair01	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__pair01	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__pair02	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__pair02	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__pair02	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__pair03	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	3	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__pair03	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	3	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__pair03	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	3	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__warmup	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__warmup	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g03_malat1_3p_2812_chr22__warmup	historical_paper_generalization_available	g03_malat1_3p_2812_chr22	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__pair01	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__pair01	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__pair01	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__pair02	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__pair02	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__pair02	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__pair03	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	3	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__pair03	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	3	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__pair03	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	3	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__warmup	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__warmup	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g04_neat1_5p_2048_chr22__warmup	historical_paper_generalization_available	g04_neat1_5p_2048_chr22	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__pair01	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__pair01	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__pair01	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__pair02	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__pair02	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__pair02	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__pair03	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	3	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__pair03	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	3	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__pair03	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	3	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__warmup	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__warmup	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g05_neat1_mid_2812_chr11__warmup	historical_paper_generalization_available	g05_neat1_mid_2812_chr11	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__pair01	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__pair01	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__pair01	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__pair02	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__pair02	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__pair02	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__pair03	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	3	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__pair03	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	3	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__pair03	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	3	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__warmup	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__warmup	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g06_neat1_3p_1024_chr21__warmup	historical_paper_generalization_available	g06_neat1_3p_1024_chr21	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__pair01	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__pair01	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__pair01	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__pair02	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__pair02	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__pair02	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__pair03	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	3	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__pair03	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	3	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__pair03	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	3	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__warmup	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__warmup	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g07_kcnq1ot1_5p_2812_chr21__warmup	historical_paper_generalization_available	g07_kcnq1ot1_5p_2812_chr21	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__pair01	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__pair01	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
