record_type	query_ordinal_namespace	query_source_ordinal	target_ordinal_namespace	target_source_ordinal	query_id	target_id	query_sha256	target_sha256	query_region	target_region	assembly	coordinate_namespace	pair_digest	source_receipt_path	exclusion_reason
pair	ssw_cuda_corpus_case_v1	tiny-ac-q12-r09	ssw_cuda_corpus_case_v1	tiny-ac-q12-r09	tiny-ac-q12-r09:query	tiny-ac-q12-r09:reference	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	2dde6d03ddaa287e3ac95b4befe8f38e8766a35092fc01e47e28d86c7a29e412	full	full	synthetic	synthetic_sequence_0_based_half_open	842a6e35f2ca418231aaa2c62510c0369666f1648561acb4469750c6db4529d1	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q12-r10	ssw_cuda_corpus_case_v1	tiny-ac-q12-r10	tiny-ac-q12-r10:query	tiny-ac-q12-r10:reference	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	084696b5b2f035fe1cafbccda422b6aa15b40d1d73bc98d7782beb4d83a5bc7f	full	full	synthetic	synthetic_sequence_0_based_half_open	06b5bce7324bd399d7d44a847689545b0866f55f7479c1c63f649885df0bfba7	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q12-r11	ssw_cuda_corpus_case_v1	tiny-ac-q12-r11	tiny-ac-q12-r11:query	tiny-ac-q12-r11:reference	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	full	full	synthetic	synthetic_sequence_0_based_half_open	d690d2bc7bab3383e133685910652effbbf9f8cacce6f177c9a3516e3a53e6ec	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q12-r12	ssw_cuda_corpus_case_v1	tiny-ac-q12-r12	tiny-ac-q12-r12:query	tiny-ac-q12-r12:reference	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	full	full	synthetic	synthetic_sequence_0_based_half_open	b4be9297867aa8a6510dd164d73792c5cd21fac6611a6ce7fafeae783e5297a5	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q12-r13	ssw_cuda_corpus_case_v1	tiny-ac-q12-r13	tiny-ac-q12-r13:query	tiny-ac-q12-r13:reference	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	full	full	synthetic	synthetic_sequence_0_based_half_open	fb0be8343a76d5c44f85c5bc54421200376cd7bf3f9b8f69436938a1389eba99	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r00	ssw_cuda_corpus_case_v1	tiny-ac-q13-r00	tiny-ac-q13-r00:query	tiny-ac-q13-r00:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd	full	full	synthetic	synthetic_sequence_0_based_half_open	10b20ed746c56af6b53b6562154276165267d6d12c9a0a357b08996e43987727	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r01	ssw_cuda_corpus_case_v1	tiny-ac-q13-r01	tiny-ac-q13-r01:query	tiny-ac-q13-r01:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	6b23c0d5f35d1b11f9b683f0b0a617355deb11277d91ae091d399c655b87940d	full	full	synthetic	synthetic_sequence_0_based_half_open	9c64cc38850c449d8d1ff2c44e1274ff2d58e3411f08304c802d52e84bf150ae	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r02	ssw_cuda_corpus_case_v1	tiny-ac-q13-r02	tiny-ac-q13-r02:query	tiny-ac-q13-r02:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	58bb119c35513a451d24dc20ef0e9031ec85b35bfc919d263e7e5d9868909cb5	full	full	synthetic	synthetic_sequence_0_based_half_open	8516c9acf4ff53e21799eae62d51ccf4d78c75e29ace606359309f655890c2da	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r03	ssw_cuda_corpus_case_v1	tiny-ac-q13-r03	tiny-ac-q13-r03:query	tiny-ac-q13-r03:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	472e73d796e20aa8ff9059e6316f218e0322548f661ec4dc267507ed66317404	full	full	synthetic	synthetic_sequence_0_based_half_open	b8ee3e092e60dbdc56207e86a40f503ac6691fe904de1eead3dec71eed1c236a	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r04	ssw_cuda_corpus_case_v1	tiny-ac-q13-r04	tiny-ac-q13-r04:query	tiny-ac-q13-r04:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17	full	full	synthetic	synthetic_sequence_0_based_half_open	1ae865ccae934292d750acf687a0e242050e6b24303584cd7fbd9df78885f566	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r05	ssw_cuda_corpus_case_v1	tiny-ac-q13-r05	tiny-ac-q13-r05:query	tiny-ac-q13-r05:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	a56362a10c816abf206d72cb914e2d5ca454eb9c7e744f88b1a1422c379e9942	full	full	synthetic	synthetic_sequence_0_based_half_open	0490a89fa8d60d3c587fb24b3a7a973f9c0e93f6a7deb88486b4a1841836e928	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r06	ssw_cuda_corpus_case_v1	tiny-ac-q13-r06	tiny-ac-q13-r06:query	tiny-ac-q13-r06:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	cb1ad2119d8fafb69566510ee712661f9f14b83385006ef92aec47f523a38358	full	full	synthetic	synthetic_sequence_0_based_half_open	fa5009d3ad831dff963ea10df59512aac43917ba364dd5d9c795ed4949af4860	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r07	ssw_cuda_corpus_case_v1	tiny-ac-q13-r07	tiny-ac-q13-r07:query	tiny-ac-q13-r07:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	d5ced0c0b64bf1582582acb55425f70c12991c397368a8bbad06bb0a5d2cfeb7	full	full	synthetic	synthetic_sequence_0_based_half_open	5d6458a437713d4742fe7dfeeb5949007c8cd569d2e3e2171417e349ce3289ee	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r08	ssw_cuda_corpus_case_v1	tiny-ac-q13-r08	tiny-ac-q13-r08:query	tiny-ac-q13-r08:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	b32062bf7b8bed45bc6c7bedfe1c093bf2d45c0b87973bab9e1ef4b85497f469	full	full	synthetic	synthetic_sequence_0_based_half_open	6ef54a751772a239d9ffd8e216d7c7ff6310f26c2e33055f591eee3e0a926cfc	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r09	ssw_cuda_corpus_case_v1	tiny-ac-q13-r09	tiny-ac-q13-r09:query	tiny-ac-q13-r09:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	2dde6d03ddaa287e3ac95b4befe8f38e8766a35092fc01e47e28d86c7a29e412	full	full	synthetic	synthetic_sequence_0_based_half_open	774a23bbcdb05e31f6db8d273c0e70ae0c362019205c7cde620f585d27643adb	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r10	ssw_cuda_corpus_case_v1	tiny-ac-q13-r10	tiny-ac-q13-r10:query	tiny-ac-q13-r10:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	084696b5b2f035fe1cafbccda422b6aa15b40d1d73bc98d7782beb4d83a5bc7f	full	full	synthetic	synthetic_sequence_0_based_half_open	c235c2464a11c005c59051b75892b080a535df3608bf6aa6dafc19a5091f6936	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r11	ssw_cuda_corpus_case_v1	tiny-ac-q13-r11	tiny-ac-q13-r11:query	tiny-ac-q13-r11:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	803859f5b9d6d170d5714b2d798c8bf5fbc9bd1806f6c108ed02adc6e6116004	full	full	synthetic	synthetic_sequence_0_based_half_open	1024694a811cfcc117904c7fac07a7e5816ec22728330c5dc244f85f363505f5	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r12	ssw_cuda_corpus_case_v1	tiny-ac-q13-r12	tiny-ac-q13-r12:query	tiny-ac-q13-r12:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143	full	full	synthetic	synthetic_sequence_0_based_half_open	f051649ef953ba44383d2b7cb4aced4620c2ec14f7dc7983f043973e6ea6b39b	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
pair	ssw_cuda_corpus_case_v1	tiny-ac-q13-r13	ssw_cuda_corpus_case_v1	tiny-ac-q13-r13	tiny-ac-q13-r13:query	tiny-ac-q13-r13:reference	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	8c55ff95a660f37cb05e644e7691e6c66593f453cb2cbaa4d64aa59b40ae8032	full	full	synthetic	synthetic_sequence_0_based_half_open	3f7c5fabfda7d62ea01ca3d3d9ff6aee1f99eac85c9e28e054465c9400aec500	paper/ssw_cuda/corpus_manifest.tsv;paper/ssw_cuda/corpus_receipt.json	ssw_cuda_differential_corpus_tiny_exhaustive
query_only	historical_development	NA	NA	NA	g10-g12	NA	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g07	NA	1fae4a9b32a7512568f1774dbeb2ed974ebe0b153e3bc4e809f5e756cb42816b	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g01	NA	20ad7cfcfb6ac1133cdbe9171227845d00bac1910b126d168dbb0a336aff6785	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g05	NA	5520cd65a2d47eafec7ebd959cccda5e35bc6ca039bc798eebb6f61c5779e460	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g08	NA	8cb66a50fee868d7f54fc2a9d80d21ed66c7ef43ef5313b744d0ba908e1592aa	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g03	NA	980a17b15fa176766a43e2165396b763755c295539df773b5cd04448bf7e8a43	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g09	NA	a5a3608f18f4983f0c19f0bb3e393d20c9f6268c84dd137ec31a628827448190	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g06	NA	ac765d5fc312a1172951a694ec844f61420c7f011b6c6924ae6db38990f0a911	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g04	NA	ef19c282d5ceb65b2b231bf516633a83b8d3285b5cdf3e1b9f447c7af2163aeb	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g02	NA	f05ed0b780d5b7ab4b02948049e113eeb918eec89055bab890a0276d82560356	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	historical_development	NA	NA	NA	g13	NA	fd793e663aa9636bb1b3ca2219effb1eab7a3570f436f62292da095a271095ab	NA	as_recorded	NA	NA	NA	NA	paper/bioinformatics/development_query_exclusions.tsv	historical_development_query
query_only	phase3_application_role_ordinal	1	NA	NA	aq001	NA	7163c0799ec5a83c190214eb3392810faa6372a5f6f968517eb73f74f289009f	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	10	NA	NA	aq010	NA	2d07dac2e1f026644270254400984267aed9aa25a74cc90d2cedfbc7a0eb839c	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	11	NA	NA	aq011	NA	3e65c24518ac12272c54437969872a75aa37829841c1e8632b43dde78dc3caac	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	12	NA	NA	aq012	NA	32b0f13229fae00dad3f8714d0a4f5c77b29fafaa3720d82c998a3b48a660b82	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	13	NA	NA	aq013	NA	612c111c8ad7d21f921442739cdcc9c3a0424b660d57dd4701507741515df1a6	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	14	NA	NA	aq014	NA	9cd73ba9bb956118008456f67fd19d3c2f640c5ac6816baf6f315da3ab1d78db	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	15	NA	NA	aq015	NA	581a4b0990cb530031015db8c2a0c91dbd99b150aa5c699c7de8df7c32297214	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	16	NA	NA	aq016	NA	4efedde4de5b4bb436d3d639b91015003982ed33f2ee0a537a0e5bcd199a9c76	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	17	NA	NA	aq017	NA	84253f9cbf74e2f0cf13bc83b9ea588baa5ffc68f051f41a85b49b6ba06cd530	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	18	NA	NA	aq018	NA	07ae97064a400ee56c62101571217354e114d7ec45a74e79d401c993e4d467ae	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	19	NA	NA	aq019	NA	20c129725ac1ca8541557cb35a39460f71e46ab6d76dce1fad9c9d1afc957562	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	2	NA	NA	aq002	NA	13a9f9a62dd310b3d76584ddcb4c6ae9aeb168220d3ebdbdc4ca01dfa30a7d44	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	20	NA	NA	aq020	NA	4ad571f755e8f9d8df8a9c6b199171c69c804ea0a060147bc38dddbc35c56815	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	21	NA	NA	aq021	NA	595f0d9503a9d3259199289f61f629719285d7b110e6a5d70a3a56f1485d49f0	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	22	NA	NA	aq022	NA	6a964af570a2001a9aa3863ea54d2c31e96fec2149302ec18fa00dc0b4a64e09	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	23	NA	NA	aq023	NA	4ff42d203e012a661dab39be1cac3ab3586e3b8164f1498ff239f1eda186f7ac	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	24	NA	NA	aq024	NA	35e4014c5d3cc9dcf1688943a760b01c05bfc3b0270b8bc9147dcfbaaa150bc6	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	25	NA	NA	aq025	NA	2d04b7adfd538e04bf99cf5081e8a62cf88ca00d4209155204af2cf96c49fe73	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	26	NA	NA	aq026	NA	914804e4145e4194fadbb539259f14504de2c9a1ab345c76b3e7c2ce6758a2d4	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	27	NA	NA	aq027	NA	7b89384316e388fd9b1784c76c0f5d846600080ffd1ad0ee7c8082a12fc9a839	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	28	NA	NA	aq028	NA	698ff8712628d24deda22f33b862c7e6e482be21043a889363706953eaa4502a	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	29	NA	NA	aq029	NA	1406439d8a9e2ca80a36ca96f6fa629a01577d21802de4f3945447243c5de167	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	3	NA	NA	aq003	NA	bc5a0425ceb4968b62216e5b0089ff5cb2cd18c0abc4287367c5a50989cd9bfa	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	30	NA	NA	aq030	NA	f84d07e2ec2ec36fa662c7d25b903bb9dee98880c1eb20636bb5b2409aa74999	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	31	NA	NA	aq031	NA	75753a1abd63afff81e48ba8c986ae6de82075f47c3cc193e22d92adcbf3ac14	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	32	NA	NA	aq032	NA	4e6aa19a8e2bf45662e3a42f71b83dbe2a64a12bbf3e0ea9ad45889b53228bcb	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	33	NA	NA	aq033	NA	8a339029600f81e08c4c1c0652de1466837e863dee6aee2dcd0e3f2b3c40231e	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	34	NA	NA	aq034	NA	f59432c9d3565ef4f391bc46355c30c2c303f356129843acc4f89168d8d28ada	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	35	NA	NA	aq035	NA	1f74148810c50895449b8411bc133bf707f83084210be80affc41312de16b2cb	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	36	NA	NA	aq036	NA	8e5afb1a2b6c8db6fb222319675e011ce25ab0809d9eeb5a55614fe33e39e891	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	37	NA	NA	aq037	NA	b2655e83b7c6d832e028a1817ab1d86f519f26e173e12a7f1d124c79be1eaff4	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	38	NA	NA	aq038	NA	6a023206231290a6707f066bf8b57ca4183862caa7485d61644f5f86b8aaf528	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	39	NA	NA	aq039	NA	05e2731f2bb1df13c0680ba02d449943c17ef11ce340aa85838c949cb69eefa8	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	4	NA	NA	aq004	NA	8774113d6905d36c5c69c3375307f0fa7da1c20da09000654d987eeea189555c	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	40	NA	NA	aq040	NA	708d015d88a81fd89f7967b59a7abc90e60ef1384c52778ba5ffc193719f6bc0	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	41	NA	NA	aq041	NA	393699eaa835ea070e44281f05285e53806e12f02d246766ce3d8e2dfa12a038	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	42	NA	NA	aq042	NA	793a8cf0db028f7a014b59baca95894c85387e675d62f6b8d5c6c0dd9f6c9204	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	43	NA	NA	aq043	NA	d279a4bbf4b9eba4f66e89e190637abff96e0f7a9fcdcd5b43fea5e978db272c	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	44	NA	NA	aq044	NA	10fcb8e4c44448aafa829ac90824cd1b56d4ce09b4aee2cef1e0bf5b5d685877	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
query_only	phase3_application_role_ordinal	45	NA	NA	aq045	NA	04aa16552a543ab69f43333f50bb8631a19891c45a5bba85ed03267c8056b44f	NA	full	NA	GRCh38	GENCODE_v49_transcript_sequence	NA	paper/bioinformatics/application_manifest.tsv;paper/bioinformatics/application_selection.json	phase3_v1_preregistered_application_universe
